www.aamu.edu;79.758
www.ab.edu;45.958
www.abtu.edu;30.159
www.adams.edu;80.864
www.adelphi.edu;24.799
www.adrian.edu;38.711
www.aiu-online.com;34.607
www.aiuniv.edu;41.515
www.albizu.edu;58.167
www.albright.edu;57.178
www.algonquincollege.com;40.806
www.alvernia.edu;42.602
www.amherst.edu;49.66
www.andoncollege.org;34.892
www.andrews.edu;35.519
www.appstate.edu;53.559
www.apsu.edu;67.268
www.artacademy.edu;41.709
www.artcenter.edu;96.095
www.asbury.edu;47.002
www.assumptionu.ca;88.178
www.athabascau.ca;82.34
www.atu.edu;82.862
www.augustana.edu;47.035
www.averett.edu;49.162
www.barclaycollege.edu;79.095
www.barton.edu;41.267
www.bc.edu;48.092
www.bellarmine.edu;45.029
www.belmont.edu;72.811
www.ben.edu;41.671
www.bennett.edu;49.169
www.berean.edu;109.367
www.berry.edu;55.013
www.bethel.edu;32.634
www.bloomu.edu;71.722
www.bluffton.edu;40.631
www.boisebible.edu;41.011
www.bowiestate.edu;44.04
www.brandonu.ca;37.083
www.brcn.edu;35.977
www.brevard.edu;43.216
www.bryant.edu;50.298
www.brynmawr.edu;41.334
www.bu.edu;48.175
www.byui.edu;102.845
www.cabrini.edu;66.788
www.cal.devry.ca;28.408
www.calbaptist.edu;39.059
www.callutheran.edu;86.315
www.calvin.edu;39.377
www.camosun.bc.ca;86.815
www.campbell.edu;4.52
www.capella.edu;27.674
www.catawba.edu;32.213
www.cbc.edu;50.044
www.ccbc.ca;57.103
www.cccb.edu;100.868
www.cedarcrest.edu;44.159
www.centenary.edu;41.12
www.ciis.edu;58.545
www.cmich.edu;38.505
www.cmu.ca;32.202
www.cmu.edu;42.383
www.columbiacollege.ca;74.483
www.concordia.ab.ca;75.483
www.conestogac.on.ca;16.569
www.csus.edu;81.871
www.csusb.edu;27.069
www.ctu.edu;52.836
www.cwu.edu;83.312
www.durhamc.on.ca;13.914
www.fanshawec.ca;26.809
www.hec.ca;5.215
www.humber.ca;13.667
www.kingston.edu;83.134
www.lakeheadu.ca;26.46
www.mala.bc.ca;27.173
www.mcgill.ca;5.127
www.mtsm.org;43.287
www.nipissingu.ca;20.767
www.queensu.ca;20.277
www.senecac.on.ca;38.677
www.sheridanc.on.ca;13.941
www.stthomasu.ca;49.587
www.tambcd.edu;57.028
www.trentu.ca;15.704
www.twu.ca;86.842
www.ukings.ns.ca;84.182
www.umanitoba.ca;34.768
www.upei.ca;53.382
www.uquebec.ca;9.752
www.uregina.ca;41.006
www.usherb.ca;18.148
www.usudbury.com;49.814
www.utoronto.ca;27.931
www.uwinnipeg.ca;79.28
www.yukoncollege.yk.ca;210.709
